"folioviv","foliohog","ubica_geo","tam_loc","clase_hog","sexo_jefe","edad_jefe","educa_jefe","tot_integ","mayores","p12_64","ocupados","percep_ing","perc_ocupa","ing_cor","ingtrab","trabajo","sueldos"
804623505,1,8037,1,3,1,55,6,3,3,2,1,2,1,32751.04,0,0,0
804623506,1,8037,1,2,1,43,6,4,4,4,3,3,3,31241.22,22499.99,17510.86,17510.86
804672301,1,8037,1,3,2,81,1,3,3,2,0,2,0,7010.51,0,0,0
804672302,1,8037,1,2,1,23,6,4,2,2,1,1,1,24486.47,22744.54,22744.54,15847.82
804672303,1,8037,1,2,1,48,4,4,4,4,2,3,2,29270.06,25067.91,25067.91,24652.16
804672304,1,8037,1,2,1,30,8,5,2,2,2,2,2,158030.92,20910.31,20910.31,19809.78
804672305,1,8037,1,1,1,29,8,1,1,1,1,1,1,38906.67,33432.05,33432.05,28173.91
804672306,1,8037,1,2,1,51,6,5,4,4,3,3,3,62042.22,59429.32,59429.32,59429.32
804680901,1,8037,1,2,1,64,6,3,3,3,1,3,1,33310.26,23143.46,23143.46,15260.86
804680902,1,8037,1,2,1,38,6,4,2,2,2,2,2,32322.83,32322.83,32322.83,30521.73
804680903,1,8037,1,3,1,36,9,2,2,2,2,2,2,48168.39,45265.17,45265.17,38152.16
804680904,1,8037,1,3,2,56,4,5,3,3,3,3,3,76125.78,66228,66228,44510.85
804680905,1,8037,1,1,2,59,3,1,1,1,1,1,1,24892.31,19085.86,0,0
804680906,1,8037,1,1,1,36,6,1,1,1,1,1,1,28814.91,25434.75,25434.75,16434.78
804751702,1,8037,1,2,1,34,11,3,2,2,1,2,1,130680.65,130387.18,121534.73,70819.67
804751703,1,8037,1,3,1,28,10,3,3,3,2,2,2,67868.84,67868.84,67868.84,67868.84
804751704,1,8037,1,2,1,33,8,4,3,3,2,3,2,33639.32,30393.42,20557.36,17704.91
804784201,1,8037,1,2,1,33,8,5,3,3,1,2,1,60626.57,32240.86,32240.86,24861.87
804784202,1,8037,1,3,1,52,8,3,3,2,2,2,1,18725.96,15563.53,0,0
804784203,1,8037,1,2,1,60,8,3,3,3,1,2,1,63862.93,26850.82,26850.82,23867.4
804784204,1,8037,1,2,2,74,4,2,2,1,1,2,1,104422.26,35900.54,35900.54,23867.4
804784206,1,8037,1,2,1,56,10,5,5,5,5,5,5,174305.79,148176.76,148176.76,131270.7
804793802,1,8037,1,2,1,73,10,2,2,0,1,1,1,126292.92,88524.59,88524.59,88524.59
804793803,1,8037,1,2,1,64,10,2,2,1,1,2,1,100678.66,64918.03,64918.03,7868.85
804793804,1,8037,1,1,2,76,4,1,1,0,0,1,0,32200.19,0,0,0
804793805,1,8037,1,2,2,68,10,5,5,4,3,4,3,211756.77,112249.14,109790.13,103396.71
804807401,1,8037,1,2,1,46,11,5,5,5,1,2,1,77959.93,30570.64,30570.64,29347.82
804807402,1,8037,1,2,1,54,6,4,4,4,2,2,2,76757.86,54974.67,54974.67,46467.38
804807403,1,8037,1,3,1,82,6,3,3,0,0,1,0,39023.65,0,0,0
804807404,1,8037,1,2,1,33,10,3,2,2,2,2,2,65983.68,42603.25,42603.25,39913.04
804807405,1,8037,1,1,1,29,11,1,1,1,1,1,1,44461.94,44461.94,44461.94,44021.73
804807406,1,8037,1,3,2,47,7,4,4,3,1,2,1,35667.41,22246.31,22246.31,17828.8
804810801,1,8037,1,2,1,64,6,2,2,1,2,2,2,38482.14,30210.72,30210.72,24836.05
804810802,1,8037,1,2,1,38,8,4,3,3,2,2,2,146539.65,121472.57,117744.71,70819.67
804810804,1,8037,1,2,1,79,3,2,2,0,0,2,0,28008.64,0,0,0
804810805,1,8037,1,3,1,46,10,6,4,4,1,5,1,55058.13,35481.81,35235.91,34165.56
804810806,1,8037,1,2,1,41,4,3,2,2,2,2,2,42347.04,42347.04,42347.04,24676.71
804824401,1,8037,1,2,1,44,4,4,3,3,2,2,2,35398.36,35398.36,33016.3,33016.3
804824402,1,8037,1,2,1,58,4,2,2,2,1,2,1,25385.06,17779.88,17608.69,17608.69
804824403,1,8037,1,3,2,62,3,2,2,2,2,2,2,35372.02,32406.59,32406.59,28558.36
804824404,1,8037,1,3,1,49,6,6,4,4,3,1,1,107160.26,27391.3,27391.3,27391.3
804824405,1,8037,1,3,1,37,6,7,5,5,3,3,3,81261.12,77777.25,77777.25,60701.07
804824406,1,8037,1,3,1,49,4,5,4,4,4,3,3,112746.59,70082.58,70082.58,60202.17
804833001,1,8037,1,2,1,28,6,5,2,2,1,1,1,106535.75,97826.08,97826.08,97826.08
804833002,1,8037,1,2,1,52,4,6,4,4,2,2,2,44512.82,44512.82,44512.82,32527.16
804833004,1,8037,1,3,1,53,4,7,4,4,4,4,4,108863.04,105959.82,105959.82,73418.44
804833005,1,8037,1,1,1,44,10,1,1,1,1,1,1,27201.2,18586.95,0,0
804833006,1,8037,1,1,1,63,6,1,1,1,0,1,0,29284.7,0,0,0
804841001,1,8037,1,2,1,34,10,4,2,2,2,2,2,55666.16,46956.49,37173.89,35217.38
804841002,1,8037,1,2,1,57,8,2,2,2,2,2,2,77528.73,13010.86,13010.86,11739.13
804841003,1,8037,1,2,1,64,6,3,3,3,1,3,1,142380.91,58940.2,58940.2,50869.56
804841006,1,8037,1,1,1,35,6,1,1,1,1,1,1,35901.68,33292.93,33292.93,26413.04
804853601,1,8037,1,3,2,46,6,7,6,5,4,5,4,91268.83,84098.34,75688.51,75688.51
804853603,1,8037,1,3,1,49,4,7,4,4,4,4,4,76801.54,73801.54,73801.54,52450.79
804853605,1,8037,1,2,1,49,4,4,4,4,4,4,4,130475.28,118475.28,118475.28,71704.9
804853606,1,8037,1,2,1,27,8,5,2,2,1,1,1,35483.59,30983.59,30983.59,26557.37
804874701,1,8037,1,2,2,35,8,4,2,2,1,1,1,21285.23,18885.23,18885.23,15344.26
804874702,1,8037,1,3,1,30,6,4,3,2,2,2,2,48743.94,43343.94,43343.94,33836.06
804874703,1,8037,1,3,1,47,6,6,5,5,2,2,2,51762.25,47262.25,47262.25,40131.13
804874704,1,8037,1,1,1,25,6,1,1,1,1,1,1,20082.31,20082.31,20082.31,14163.93
804874705,1,8037,1,1,1,22,6,1,1,1,1,1,1,26232.55,26232.55,26232.55,16524.59
804874706,1,8037,1,2,1,40,6,5,4,4,3,3,3,58800.61,55200.61,55200.61,48688.51
804905601,1,8037,1,3,2,62,8,2,2,2,1,1,1,121964.38,89821.53,89821.53,79672.13
804905602,1,8037,1,2,2,27,7,4,1,1,0,1,0,112131.14,0,0,0
804905603,1,8037,1,2,2,33,10,3,2,2,1,3,1,86628.28,32704.9,32704.9,23606.55
804930201,1,8037,1,2,2,19,6,3,2,2,2,2,2,27574.36,24671.14,24671.14,19044.19
804930202,1,8037,1,2,2,46,6,2,1,1,1,1,1,20800.25,17897.03,17897.03,11933.7
804930203,1,8037,1,2,1,51,6,4,2,2,2,4,2,39897.39,35416.81,26043.89,23867.4
804930204,1,8037,1,2,1,68,6,3,3,2,2,2,2,47558.27,43203.44,43203.44,39381.21
804930205,1,8037,1,3,1,44,3,10,8,8,5,5,5,79258.86,76206.47,76206.47,52110.48
804966501,1,8037,1,3,1,37,10,2,2,1,1,1,1,46704.06,23478.26,23478.26,23478.26
804966502,1,8037,1,2,1,44,9,6,3,3,1,1,1,63792.05,37663.02,37663.02,20543.47
804966504,1,8037,1,2,1,60,10,4,4,4,0,2,0,137461.42,0,0,0
804966505,1,8037,1,2,2,85,1,2,2,1,0,1,0,12278.74,0,0,0
804966506,1,8037,1,1,2,59,10,1,1,1,1,1,1,134681.68,70002.87,70002.87,58695.65
804976301,1,8037,1,2,1,60,11,3,3,3,2,2,2,476409.23,0,0,0
804976302,1,8037,1,1,1,56,10,1,1,1,1,1,1,306847.21,263298.83,263298.83,146739.13
804976303,1,8037,1,5,2,24,10,4,4,4,1,4,1,57081.5,15114.12,15114.12,14086.95
804976304,1,8037,1,2,1,47,11,4,3,3,1,1,1,120815.2,120815.2,120815.2,111521.73
804976305,1,8037,1,1,2,85,9,1,1,0,0,1,0,48171.44,0,0,0
804976306,1,8037,1,1,2,76,10,1,1,0,1,1,1,94554.96,17021.73,17021.73,0
804980901,1,8037,1,2,2,41,10,3,2,2,1,3,1,99782.59,70434.77,70434.77,52826.08
804980902,1,8037,1,3,2,77,4,3,2,1,1,2,1,58488.91,35461.94,35461.94,29347.82
804980903,1,8037,1,3,1,54,10,6,5,4,2,4,2,251390.92,124043.46,27978.25,23478.26
804980904,1,8037,1,2,1,30,9,2,2,2,2,2,2,104408.31,104408.31,104408.31,86282.59
804980905,1,8037,1,2,1,78,3,2,2,0,2,2,2,55278.02,17902.17,0,0
804980906,1,8037,1,2,1,32,9,3,2,2,2,2,2,127068.16,103842.36,103842.36,96260.86
804989501,1,8037,1,3,2,71,3,2,2,1,2,2,2,22256.98,16532.59,13353.25,13353.25
804989503,1,8037,1,1,1,30,10,1,1,1,1,1,1,73388.49,66130.43,66130.43,50184.78
804989504,1,8037,1,3,1,48,6,4,4,4,1,2,1,17154.25,6065.2,5624.99,5624.99
804989505,1,8037,1,2,1,50,6,4,3,3,2,3,2,57327.61,51603.22,38152.14,20543.47
804989506,1,8037,1,1,2,56,4,1,1,1,1,1,1,41121.52,17315.2,17315.2,14673.91
805020301,1,8037,1,2,1,28,8,2,2,2,2,2,2,52775.53,49872.31,49872.31,37374.44
805020302,1,8037,1,3,2,40,6,4,4,4,2,2,2,39064.61,36161.39,36161.39,35085.31
805020303,1,8037,1,2,1,37,6,4,3,3,2,2,2,43436.7,39376.34,39376.34,29347.82
805020305,1,8037,1,1,1,58,5,1,1,1,0,1,0,6434.41,2249.99,0,0
805020306,1,8037,1,2,1,61,3,3,3,3,2,3,2,41775.07,30947.94,3214.25,0
805097901,1,8037,1,3,1,75,4,5,4,2,2,4,2,79086.82,46687.48,46687.48,45195.64
805097902,1,8037,1,3,2,58,4,6,6,6,4,6,4,90565.4,83127.66,80339.63,64467.38
805097903,1,8037,1,2,1,38,8,3,2,2,1,1,1,47943.77,45621.19,0,0
805097904,1,8037,1,2,1,79,3,2,2,0,0,2,0,23366.8,0,0,0
805097905,1,8037,1,3,1,44,4,6,5,4,2,3,2,77724.38,71608.69,71608.69,71608.69
805097906,1,8037,1,2,1,77,1,2,2,0,0,1,0,24393.4,0,0,0
805103801,1,8037,1,2,1,41,8,6,3,3,1,1,1,106229.5,106229.5,106229.5,106229.5
805103802,1,8037,1,2,1,63,4,2,2,2,1,2,1,14197.32,5399.98,3934.42,3934.42
805103803,1,8037,1,2,1,60,3,2,2,1,2,2,2,90270.48,85770.48,84983.6,84983.6
805103804,1,8037,1,2,1,30,8,4,2,2,2,3,2,63734.46,55106.53,55106.53,31868.84
805103805,1,8037,1,2,1,63,4,4,4,4,3,4,3,51368.81,48368.81,46844.23,44262.28
805103806,1,8037,1,2,1,33,5,4,3,3,2,2,2,39368.83,34868.83,33639.33,33639.33
805126401,1,8037,1,3,2,83,3,4,4,3,2,4,2,35267.84,6456.5,3913.04,3913.04
805126402,1,8037,1,1,1,60,1,1,1,1,1,1,1,14061.71,11739.13,11739.13,11739.13
805126403,1,8037,1,1,1,42,4,1,1,1,1,1,1,19809.78,19809.78,19809.78,19809.78
805126404,1,8037,1,2,1,50,4,3,2,2,1,1,1,26790.27,26790.27,26790.27,18048.91
805126405,1,8037,1,2,1,53,6,6,6,6,3,4,3,68074.97,49125.12,49125.12,28779.45
805126406,1,8037,1,1,2,62,6,1,1,1,0,1,0,18148.29,0,0,0
805159001,1,8037,1,1,2,68,3,1,1,0,1,1,1,9761.49,5170.78,5170.78,1956.52
805159002,1,8037,1,2,2,43,4,4,2,2,1,3,1,17908.61,10271.73,10271.73,10271.73
805159003,1,8037,1,2,2,28,6,4,2,2,2,2,2,28199.92,23845.09,23478.25,23478.25
805159004,1,8037,1,2,1,47,6,5,5,5,1,2,1,23947.82,23478.26,0,0
805159005,1,8037,1,3,2,40,4,7,3,3,3,3,3,41461.64,36709.19,34703.77,34043.46
805159006,1,8037,1,2,1,34,7,3,2,2,1,2,1,54539.42,53510.85,15847.82,15847.82
805170601,1,8037,1,2,1,27,4,4,2,2,1,1,1,29508.19,29508.19,29508.19,29508.19
805170602,1,8037,1,3,2,48,4,3,3,3,2,2,2,56183.56,51683.56,51683.56,44065.56
805170603,1,8037,1,3,1,43,4,3,3,3,2,2,2,44337.02,37977.02,37977.02,32950.81
805170604,1,8037,1,2,1,46,4,3,2,2,1,1,1,18196.71,18196.71,0,0
805170605,1,8037,1,2,2,72,3,2,2,1,0,1,0,21677.82,0,0,0
805170606,1,8037,1,1,1,30,6,1,1,1,1,1,1,30171.29,29271.29,29271.29,23016.39
805180701,1,8037,1,2,1,39,6,5,5,5,3,3,3,73570.8,65532.76,65532.76,64426.21
805180702,1,8037,1,2,2,32,6,4,3,3,1,2,1,28091.79,6393.44,6393.44,6393.44
805180703,1,8037,1,2,1,18,4,2,2,2,1,1,1,23236.92,20236.92,20236.92,14065.57
805180704,1,8037,1,2,1,78,3,2,2,0,1,2,1,19180.32,12786.88,0,0
805180705,1,8037,1,1,2,55,7,1,1,1,1,1,1,25411.41,21811.41,21811.41,15344.26
805180706,1,8037,1,2,1,66,4,2,2,1,0,1,0,10081.96,0,0,0
805181201,1,8037,1,2,1,44,6,4,2,2,1,4,1,28150.17,17104.96,17104.96,16060.77
805181203,1,8037,1,2,1,70,3,2,2,0,0,2,0,10924.43,0,0,0
805181204,1,8037,1,2,1,41,4,4,3,3,1,3,1,14588.28,5618.78,5320.44,4375.69
805181205,1,8037,1,3,1,56,6,4,4,3,2,3,2,39032.79,35850.8,35552.46,33513.8
805210501,1,8037,1,2,1,70,9,2,2,0,1,1,1,81094.11,0,0,0
805210503,1,8037,1,1,2,75,5,1,1,0,0,1,0,39540.66,0,0,0
805210504,1,8037,1,2,2,43,8,4,4,4,2,4,2,76231.32,44046.16,44046.16,34336.95
805210505,1,8037,1,3,2,31,10,3,3,3,2,2,2,100348.58,88777.16,88777.16,58451.08
805210506,1,8037,1,1,1,76,6,1,1,0,0,1,0,31550.79,0,0,0
805213301,1,8037,1,3,1,65,3,3,3,2,2,3,2,36874.78,26276.06,26276.06,18611.41
805213302,1,8037,1,2,2,55,3,2,2,2,2,2,2,48774.98,45871.76,45871.76,29451.51
805213303,1,8037,1,1,1,62,4,1,1,1,1,1,1,19435.81,16043.46,13597.81,13206.52
805213304,1,8037,1,2,1,54,8,2,2,2,1,2,1,46127.23,41772.4,22402.84,13206.52
805213305,1,8037,1,1,2,74,3,1,1,0,1,1,1,9212,3658.69,0,0
805213306,1,8037,1,2,1,54,4,2,2,2,1,1,1,12594.31,10271.73,10271.73,10271.73
805237701,1,8037,1,2,2,48,6,4,3,3,1,1,1,31745.89,22745.89,22745.89,20655.73
805237703,1,8037,1,2,2,53,10,3,3,3,3,3,3,113016.35,102516.35,102516.35,80262.27
805237704,1,8037,1,2,1,44,8,4,2,2,2,4,2,44409.8,43229.48,38803.26,37770.48
805237705,1,8037,1,2,1,32,9,3,3,3,2,3,2,197593.16,185150.54,185150.54,171147.53
805237706,1,8037,1,2,1,30,10,2,2,2,2,2,2,121967.2,121967.2,121967.2,120983.6
805254801,1,8037,1,2,1,45,8,5,4,4,2,3,2,86733.69,76995.99,76995.99,70819.66
805254802,1,8037,1,2,1,35,11,5,3,3,2,2,2,136278.67,52622.94,52622.94,50163.93
805254803,1,8037,1,2,2,45,11,4,4,4,1,1,1,227964.82,203321.97,203321.97,191803.27
805254804,1,8037,1,3,1,41,10,4,3,2,1,1,1,93442.6,93442.6,93442.6,59016.39
805254805,1,8037,1,1,1,65,7,1,1,0,0,1,0,23002.12,0,0,0
805254806,1,8037,1,2,1,34,10,2,2,2,2,2,2,150709.54,120709.54,120709.54,114393.43
805264901,1,8037,1,2,1,34,4,5,2,2,1,2,1,38854.15,36531.57,29537.01,19076.08
805264902,1,8037,1,2,2,60,4,3,3,3,2,3,2,69206.29,50363.83,50363.83,29110.09
805264903,1,8037,1,3,2,62,3,4,3,3,2,3,2,67215.84,54025.1,54025.1,29347.82
805264904,1,8037,1,2,1,53,6,3,3,3,1,2,1,36762.37,29504.31,26863.02,24652.17
805264905,1,8037,1,2,1,40,8,5,3,3,3,3,3,55918.13,52434.26,52111.44,42163.03
805264906,1,8037,1,2,1,25,10,4,2,2,2,2,2,56928.15,53444.28,53444.28,34336.94
805269801,1,8037,1,2,1,35,6,4,2,2,2,2,2,25214.73,21614.73,21122.93,20508.18
805269802,1,8037,1,2,1,27,8,4,2,2,1,1,1,92956.98,88456.98,34506.17,21737.7
805269803,1,8037,1,1,1,65,1,1,1,0,0,1,0,9024.58,0,0,0
805269804,1,8037,1,2,2,44,6,5,4,4,2,3,2,64125.6,61130.52,41507.58,17901.63
805269805,1,8037,1,3,2,42,6,5,5,5,3,5,3,67155.68,58475.37,28672.1,26213.09
805269806,1,8037,1,2,1,39,9,4,3,3,2,3,2,107026.94,104135.14,104036.78,77999.99
805284401,1,8037,1,2,1,32,6,6,3,3,1,2,1,15002.08,6554.33,6554.33,3913.04
805284402,1,8037,1,2,1,42,6,4,4,4,1,1,1,15508.56,6798.89,6798.89,3815.21
805284403,1,8037,1,3,1,47,9,7,7,7,4,4,4,71699.37,68796.15,59845.07,55173.9
805284404,1,8037,1,2,2,37,4,5,4,4,2,4,2,29117.85,27748.3,27748.3,22304.34
805284405,1,8037,1,2,1,22,9,3,2,2,2,2,2,11861.39,11861.39,6823.35,5869.56
805284406,1,8037,1,2,1,43,6,3,2,2,2,2,2,25662.93,23340.35,11894.7,9978.26
805299001,1,8037,1,2,1,24,6,5,2,2,1,2,1,29297.33,26002.81,26002.81,14624.99
805299002,1,8037,1,2,1,34,8,4,2,2,1,2,1,41273.83,33545.81,33545.81,22891.3
805299004,1,8037,1,2,1,18,6,3,2,2,1,1,1,31886.88,23639.66,23282.6,22891.3
805299005,1,8037,1,3,2,57,4,4,2,2,1,2,1,25663.41,10271.73,10173.91,10173.91
805299006,1,8037,1,3,1,45,4,7,6,5,2,3,2,153044.94,139744.55,7190.21,7190.21
805308601,1,8037,1,2,1,74,4,2,2,0,0,2,0,15388.01,0,0,0
805308602,1,8037,1,2,1,20,6,2,2,2,2,2,2,54924.7,40659.47,40659.47,23606.54
805308603,1,8037,1,3,1,79,3,3,3,1,0,1,0,14973.53,0,0,0
805308604,1,8037,1,2,1,68,4,2,2,0,0,1,0,21333.13,0,0,0
805308605,1,8037,1,3,1,58,3,8,6,6,1,1,1,26272.33,16800.96,16800.96,15245.9
805308606,1,8037,1,3,2,44,4,5,3,3,2,4,2,27913.39,22313.1,14198.35,14198.35
805314702,1,8037,1,3,1,71,4,5,4,3,3,3,3,172463.09,131675.11,131675.11,94213.75
805314703,1,8037,1,2,2,94,3,2,2,0,1,1,1,19397.68,5901.63,5901.63,5901.63
805314704,1,8037,1,3,1,42,6,9,6,6,4,9,4,103089.75,82909.31,76467.19,54722.93
805314705,1,8037,1,1,1,45,3,1,1,1,0,1,0,4898.35,0,0,0
805314706,1,8037,1,2,1,47,6,5,3,3,3,3,3,97656.68,91325.77,88379.87,83016.39
805315201,1,8037,1,2,1,60,4,3,3,3,1,3,1,27443.58,21867.84,19878.9,19392.26
805315202,1,8037,1,2,1,19,7,3,2,2,1,1,1,27125.28,26138.93,26138.93,17453.03
805315203,1,8037,1,3,1,37,4,10,7,7,2,7,2,50795.64,18187.47,2703.5,646.4
805315204,1,8037,1,3,2,46,6,5,4,4,4,4,4,114458.53,98935.11,83520.75,46362.42
805315205,1,8037,1,1,1,18,7,1,1,1,1,1,1,26136.81,20606.99,14267.22,5370.16
805319501,1,8037,1,2,2,29,6,4,2,2,2,2,2,79934.54,71461.54,63434.91,52997.27
805319502,1,8037,1,3,1,68,6,4,4,3,4,4,4,98835.96,94538.72,93609.38,67102.81
805319503,1,8037,1,1,1,59,3,1,1,1,1,1,1,22772.29,20038.29,20038.29,16508.15
805319504,1,8037,1,3,2,47,3,6,4,4,1,3,1,26639.58,15926.07,15926.07,15260.86
805319505,1,8037,1,2,2,27,6,3,1,1,1,1,1,32394.18,25424.87,25424.87,15847.82
805329301,1,8037,1,2,2,65,4,2,2,0,0,2,0,13667.54,0,0,0
805329302,1,8037,1,2,2,39,8,5,4,4,2,3,2,208873.76,201294.28,201294.28,201294.28
805329303,1,8037,1,1,1,54,8,1,1,1,1,1,1,14592.32,0,0,0
805329304,1,8037,1,2,2,51,6,2,2,2,1,2,1,30329.33,27426.11,20676.12,13734.78
805329305,1,8037,1,3,1,39,1,2,2,2,2,2,2,23135.85,21570.64,13108.69,13108.69
805363901,1,8037,1,2,1,35,8,2,2,2,2,2,2,62307.81,59694.91,59694.91,33370.42
805363902,1,8037,1,2,1,39,3,4,3,3,1,1,1,23140.57,22269.61,12731.57,11445.65
805363903,1,8037,1,2,1,26,8,5,2,2,1,5,1,108662.33,95722.81,59429.34,57228.26
805363904,1,8037,1,2,2,37,4,6,4,4,2,3,2,54805.98,52918.89,52552.05,35863.03
805363906,1,8037,1,3,2,43,3,4,1,1,0,1,0,20465.34,5634.78,0,0
805365801,1,8037,1,3,2,65,4,4,4,3,1,3,1,37967.18,29557.36,29557.36,21245.9
805365802,1,8037,1,3,2,48,4,4,3,3,2,3,2,39435.3,29633.68,29633.68,27147.53
805365803,1,8037,1,2,2,68,3,3,3,2,3,3,3,37934.61,31649.94,31649.94,29508.18
805365804,1,8037,1,3,2,56,4,6,6,6,3,3,3,91028.7,77751.38,67128.43,64327.85
805365805,1,8037,1,2,1,32,1,4,3,3,2,2,2,48220.48,43674.52,43674.52,28918.02
805365806,1,8037,1,3,2,40,6,4,4,4,2,2,2,47004.67,38816.15,38816.15,35173.76
805394401,1,8037,1,2,2,51,8,4,4,4,1,2,1,170395.39,118858.69,118858.69,118858.69
805394402,1,8037,1,2,1,61,9,2,2,2,1,1,1,243326.59,196874.98,167527.16,132065.21
805394403,1,8037,1,2,1,26,10,3,2,2,2,2,2,208725.88,193940.18,173885.84,165081.51
805394405,1,8037,1,2,1,44,10,4,4,4,1,1,1,469839.05,311820.63,311820.63,205434.78
805437001,1,8037,1,2,1,62,10,2,2,2,2,2,2,93766.27,93766.27,93766.27,50478.25
805437003,1,8037,1,2,2,50,6,2,2,2,1,1,1,68533.47,51114.12,51114.12,35217.39
805437004,1,8037,1,2,2,64,10,2,2,2,1,2,1,115021.37,36097.82,21130.43,21130.43
805437005,1,8037,1,2,1,70,9,2,2,0,1,1,1,54397.59,5869.56,5869.56,5869.56
805440202,1,8037,1,1,1,58,6,1,1,1,1,1,1,33955.66,29600.83,29600.83,20883.97
805440203,1,8037,1,2,1,44,6,4,4,4,3,3,3,67292.91,62938.08,62938.08,50569.04
805440204,1,8037,1,2,1,47,8,3,3,3,2,3,2,85364.43,64640.86,64640.86,59668.5
805440206,1,8037,1,4,1,35,6,3,3,3,3,3,3,108854.08,102803.07,94837.33,78165.73
805447501,1,8037,1,5,1,22,10,2,2,2,2,2,2,69597.71,62339.65,62339.65,56347.82
805447502,1,8037,1,3,2,60,8,5,5,5,4,4,4,111737.87,92772.24,92772.24,87260.84
805447503,1,8037,1,3,1,60,6,6,5,5,4,4,4,86695,82340.17,82340.17,80236.93
805447504,1,8037,1,3,2,64,6,3,3,1,0,3,0,46231.96,0,0,0
805447505,1,8037,1,1,1,46,7,1,1,1,1,1,1,32893.64,24183.97,24183.97,21130.43
805447506,1,8037,1,2,1,60,8,2,2,2,2,2,2,34924.5,19898.3,0,0
805448301,1,8037,1,2,1,67,6,2,2,1,1,2,1,23774.87,2836.95,2836.95,2347.82
805448302,1,8037,1,3,1,64,3,3,3,3,0,1,0,40992.27,0,0,0
805448303,1,8037,1,1,2,62,6,1,1,1,0,1,0,46861.84,0,0,0
805448304,1,8037,1,2,1,44,10,4,3,3,2,2,2,215611.79,206902.12,206902.12,167282.6
805448305,1,8037,1,3,2,66,4,3,3,2,1,2,1,31701.31,14086.95,14086.95,14086.95
805448306,1,8037,1,2,1,79,5,2,2,0,0,1,0,26756.99,0,0,0
805453603,1,8037,1,2,1,61,10,4,4,4,2,3,2,184202.74,55669.96,54292.92,43155.73
805453604,1,8037,1,2,1,47,7,5,4,4,4,4,4,102866.37,92366.37,91579.49,69049.16
805453605,1,8037,1,2,1,51,9,4,4,4,2,3,2,79672.11,72245.89,70967.21,70967.21
805473401,1,8037,1,2,2,47,1,4,4,4,1,2,1,9752.13,5624.99,5624.99,5624.99
805473402,1,8037,1,2,1,43,6,5,4,4,2,4,2,39519.5,31891.29,31891.29,31695.64
805473403,1,8037,1,3,1,40,6,7,5,5,1,2,1,45237.44,36073.36,36073.36,35217.39
805473404,1,8037,1,3,1,39,4,7,5,5,3,5,3,46031.13,38374.98,38374.98,33456.5
805473405,1,8037,1,2,1,48,6,5,5,5,3,5,3,74891.64,66705.84,66705.84,57815.2
805473406,1,8037,1,3,1,54,4,8,6,6,2,6,2,114066.76,76304.34,76304.34,76304.34
805478001,1,8037,1,2,1,48,6,2,2,2,1,2,1,70305.01,54536.09,54389.36,31157.6
805478002,1,8037,1,2,1,41,8,5,5,5,3,3,3,63304.13,63304.13,63304.13,54733.67
805478003,1,8037,1,3,1,56,6,9,7,7,4,4,4,67867.62,62880.73,55230.74,45782.6
805478005,1,8037,1,2,1,48,4,6,5,5,2,3,2,58456.43,52649.98,52649.98,50771.73
805478006,1,8037,1,3,1,71,4,4,3,2,3,3,3,48979.29,46076.07,46076.07,46076.07
805481601,1,8037,1,3,1,61,3,6,4,4,0,5,0,19234.39,2754.08,0,0
805481602,1,8037,1,2,1,31,6,5,3,3,2,2,2,29754.08,29754.08,29754.08,28918.02
805481603,1,8037,1,1,2,50,5,1,1,1,1,1,1,19726.85,19726.85,19726.85,14163.93
805481604,1,8037,1,2,1,35,6,4,2,2,1,2,1,20114.74,17114.74,15344.26,15344.26
805481605,1,8037,1,2,1,53,4,2,2,2,1,1,1,12540.98,6393.44,0,0
805481606,1,8037,1,3,1,28,6,4,3,3,2,3,2,39924.56,37303.25,36319.65,34229.5
805485701,1,8037,1,2,2,42,4,4,4,4,2,2,2,49160.69,45118.07,29532.83,4377.04
805485702,1,8037,1,2,1,29,8,5,2,2,1,5,1,90722.91,73672.11,24983.59,22131.14
805485703,1,8037,1,3,1,42,6,8,7,7,4,6,4,62273.98,59244.48,59244.48,54777.02
805485704,1,8037,1,3,1,52,6,6,5,5,2,2,2,60299.47,55799.47,55799.47,35606.54
805485705,1,8037,1,2,1,69,1,2,2,1,1,2,1,29038.48,5714.75,0,0
805485706,1,8037,1,2,1,49,7,5,5,5,3,3,3,61358.02,58958.02,58958.02,44409.82
805486201,1,8037,1,3,2,49,7,2,1,1,1,2,1,24800.3,13691.06,13691.06,11506.07
805486202,1,8037,1,2,1,59,4,2,2,2,1,2,1,28059.61,24575.74,22437.63,16732.04
805486203,1,8037,1,2,2,33,6,4,3,3,1,3,1,39155.31,23737.74,23737.74,15513.81
805486204,1,8037,1,2,1,30,9,5,2,2,2,2,2,28643.27,26030.37,26030.37,25334.25
805486205,1,8037,1,5,1,35,6,3,3,3,3,3,3,69072.31,66586.13,66586.13,46481.75
805486206,1,8037,1,3,2,43,4,3,2,2,2,3,2,39259.3,1988.95,1988.95,1988.95
805490501,1,8037,1,2,1,24,8,4,2,2,1,1,1,23275.64,18709.23,18709.23,17608.69
805490502,1,8037,1,2,1,36,3,4,3,3,1,1,1,9391.3,9391.3,9391.3,9391.3
805490503,1,8037,1,3,1,58,1,5,4,4,2,2,2,26703.88,24381.3,24381.3,22744.56
805490504,1,8037,1,3,1,60,8,5,5,5,3,4,3,49761.87,38543.44,24603.24,22304.34
805490505,1,8037,1,3,1,48,8,6,4,4,2,3,2,44844.31,33136.75,33136.75,31695.64
