"folioviv","foliohog","ubica_geo","tam_loc","clase_hog","sexo_jefe","edad_jefe","educa_jefe","tot_integ","mayores","p12_64","ocupados","percep_ing","perc_ocupa","ing_cor","ingtrab","trabajo","sueldos"
1661588413,1,16102,4,2,1,34,4,4,2,2,1,1,1,24222.99,20739.12,20739.12,20347.82
1661588414,1,16102,4,2,1,39,5,7,5,5,3,6,3,42571.64,31377.68,4964.66,4964.66
1661588415,1,16102,4,2,1,57,5,3,3,3,2,2,2,31266.47,22891.3,22891.3,22891.3
1661588416,1,16102,4,2,1,27,9,4,2,2,2,2,2,42050.03,3130.43,0,0
1661588423,1,16102,4,2,1,77,3,2,2,0,0,2,0,14366.21,0,0,0
1661588424,1,16102,4,2,1,26,6,4,2,2,1,1,1,29094.57,26771.99,26771.99,25434.78
1661588425,1,16102,4,2,1,60,3,2,2,1,1,1,1,24063.04,18256.59,17966.05,16434.78
1661588426,1,16102,4,2,1,34,6,6,4,4,2,4,2,34807.98,25519.97,25519.97,23576.08
1661588427,1,16102,4,2,1,34,6,4,3,3,3,4,3,39008.62,34470.29,32987.25,30648.91
1661588806,1,16102,4,2,1,28,6,5,2,2,1,2,1,20518.02,18118.02,8970.48,8970.48
1661588807,1,16102,4,2,2,23,6,3,1,1,1,3,1,24039.83,16868.85,16868.85,16622.95
1661588808,1,16102,4,2,1,38,3,5,4,4,3,4,3,58940.32,51430.29,51430.29,45196.71
1661588809,1,16102,4,2,2,20,7,2,2,2,1,1,1,26461.88,22784.74,22784.74,21639.34
1661588809,2,16102,4,2,1,58,3,2,2,2,2,2,2,16802.28,15642.28,14163.93,14163.93
1661588810,1,16102,4,2,1,32,3,4,2,2,2,2,2,41037.45,34180.32,34180.32,34180.32
1661588901,1,16102,4,2,2,25,10,3,1,1,1,1,1,41944.98,38152.17,38152.17,35217.39
1661588902,1,16102,4,2,1,44,8,4,4,4,3,3,3,70977.06,61919.01,61532.6,58108.69
1661588903,1,16102,4,3,1,21,9,2,2,2,1,2,1,41727.68,8217.39,8217.39,8217.39
1661697006,1,16112,4,3,1,72,1,5,5,3,3,5,3,12849.54,1341.19,0,0
1661697007,1,16112,4,2,1,39,4,7,5,5,2,6,2,16919.71,8645.85,7043.47,7043.47
1661697008,1,16112,4,2,1,38,3,3,3,3,2,3,2,11538.43,4548.9,4402.17,4402.17
1661697009,1,16112,4,2,1,35,6,3,2,2,1,1,1,12909.39,1467.39,1467.39,1467.39
1661697401,1,16112,4,2,2,75,1,2,2,1,1,2,1,5853.76,244.56,0,0
1661697402,1,16112,4,3,2,35,6,5,2,2,0,2,0,36280.99,4695.65,0,0
1661697403,1,16112,4,2,2,70,1,2,2,1,1,2,1,15416.42,44.02,0,0
1661697405,1,16112,4,3,2,58,3,4,3,3,3,2,2,11383.11,6422.76,0,0
1661697422,1,16112,4,2,1,42,4,4,3,3,2,4,3,16595.37,10340.2,9127.16,9127.16
1661697423,1,16112,4,2,1,49,1,9,4,4,3,4,3,19464.84,14986.95,14673.91,14673.91
1661697424,1,16112,4,2,1,35,4,7,3,3,2,3,2,14075.37,11752.79,11103.24,11103.24
1661697425,1,16112,4,3,1,51,3,9,6,6,3,4,2,5084.24,2069.02,1467.39,1467.39
1661697426,1,16112,4,3,2,66,1,3,2,1,2,2,2,8379.49,4517.6,2274.45,2274.45
1661697611,1,16112,4,3,2,44,4,5,5,4,5,4,4,15121.79,1442.94,0,0
1661697612,1,16112,4,2,1,50,4,3,3,3,3,3,3,15553.03,9252.77,0,0
1661697613,1,16112,4,2,1,38,4,6,5,5,3,6,3,39712.57,30586.87,10127.87,9531.14
1661697614,1,16112,4,3,1,60,3,4,3,3,3,3,3,9593.43,1336.71,0,0
1661697615,1,16112,4,3,2,68,1,6,3,2,1,2,1,11569.97,4426.22,0,0
1661697716,1,16112,4,2,1,64,3,2,2,2,1,1,1,25504.91,21004.91,21004.91,17704.91
1661697717,1,16112,4,2,2,37,3,4,2,2,2,2,2,29973.26,23016.39,23016.39,23016.39
1661697718,1,16112,4,2,1,79,1,2,2,0,0,1,0,6640.34,0,0,0
1661697719,1,16112,4,2,2,61,1,3,3,3,3,1,1,28190.16,24590.16,24590.16,24590.16
1661697720,1,16112,4,2,1,53,3,6,6,6,4,5,3,16391.78,7244.25,7229.5,7229.5
1661697721,1,16112,4,2,2,34,4,3,2,2,2,3,2,29115.9,23016.39,23016.39,23016.39
1661789201,1,16071,4,1,2,78,3,1,1,0,0,1,0,8425.34,0,0,0
1661789202,1,16071,4,3,2,82,1,3,3,2,2,2,1,24725.97,14761.98,0,0
1661789204,1,16071,4,2,2,28,4,3,1,1,0,2,0,16269.27,0,0,0
1661789205,1,16071,4,2,1,38,3,5,3,3,1,1,1,10660.12,7756.9,7756.9,7756.9
1661789206,1,16071,4,2,1,34,3,5,4,4,3,3,2,14548.2,2028.72,2028.72,2028.72
1661789313,1,16071,4,3,1,60,1,6,5,5,4,1,1,8624.34,1129.89,0,0
1661789314,1,16071,4,2,1,64,1,2,2,2,2,2,2,15617.08,3057.06,0,0
1661789315,1,16071,4,2,1,31,3,7,4,4,2,5,4,50823.91,16751.7,2788.04,2788.04
1661789316,1,16071,4,2,1,37,4,5,3,3,2,5,3,14791.37,4722.55,0,0
1661789317,1,16071,4,2,1,27,4,3,2,2,2,2,1,11168.78,7308.57,2567.93,2567.93
1661789317,2,16071,4,2,2,48,1,3,3,3,1,2,2,15847.73,3301.62,1540.76,1540.76
1661789318,1,16071,4,3,2,74,3,4,2,1,1,3,1,8295.76,407.93,0,0
1661789508,1,16071,4,1,2,28,8,1,1,1,0,1,0,9415.63,0,0,0
1661789509,1,16071,4,1,2,81,3,1,1,0,1,1,1,15087.96,424.07,0,0
1661789510,1,16071,4,3,1,43,3,5,5,5,2,2,1,14140.49,9843.25,0,0
1661789512,1,16071,4,2,1,50,3,7,5,5,3,3,3,38587.22,35684,29934.77,29934.77
1661789919,1,16071,4,2,1,73,3,2,2,0,1,2,1,31255.62,11226.02,0,0
1661789920,1,16071,4,2,1,35,3,5,3,3,3,4,3,9671.59,2332.16,254.34,254.34
1661789921,1,16071,4,1,2,74,3,1,1,0,1,1,1,6767.13,1367.6,0,0
1661789922,1,16071,4,3,1,35,4,8,6,6,5,7,5,24171.15,18497.91,7992.38,7757.6
1661789923,1,16071,4,2,1,64,1,3,3,3,1,3,1,12348.57,0,0,0
1661789924,1,16071,4,2,1,32,3,5,3,3,1,2,2,21186.04,16897.48,978.26,978.26
1702560013,1,17001,3,2,1,51,7,5,5,5,3,2,2,52696.69,49793.47,49793.47,47836.95
1702560014,1,17001,3,3,2,43,6,4,3,3,3,3,3,48609.23,46503.62,36231.89,31989.11
1702560016,1,17001,3,3,1,67,6,5,4,2,1,2,1,46713.51,14086.95,14086.95,14086.95
1702560017,1,17001,3,3,1,78,1,4,4,2,0,3,0,20149.92,0,0,0
1702560018,1,17001,3,3,1,66,3,5,5,4,4,3,3,14286.89,9706.29,8217.39,8217.39
1702560407,1,17001,3,3,2,48,6,6,3,3,2,5,2,22075.01,3883.67,2905.41,2905.41
1702560408,1,17001,3,2,1,45,8,5,5,5,4,5,4,107166.81,99464.61,99244.51,79239.1
1702560409,1,17001,3,2,1,30,6,2,2,2,2,2,2,36460.67,29347.81,15260.86,15260.86
1702560410,1,17001,3,2,1,50,8,4,4,4,2,3,2,53276.4,42701.06,2934.78,2934.78
1702560411,1,17001,3,2,2,75,3,2,2,1,1,2,1,9775.49,5170.1,0,0
1702560412,1,17001,3,2,1,57,10,5,4,4,3,5,3,16366.55,7463.14,586.95,586.95
1702560619,1,17001,3,2,2,51,4,4,4,4,2,4,2,31982.63,16731.13,14311.47,14163.93
1702560620,1,17001,3,2,2,41,6,4,4,4,2,4,2,55723.37,31672.11,31672.11,30196.71
1702560621,1,17001,3,3,1,55,4,3,3,3,2,3,3,12070.79,10570.79,1180.32,1180.32
1702560622,1,17001,3,3,2,69,1,4,2,1,0,2,0,25848.31,0,0,0
1702560623,1,17001,3,2,1,44,4,3,3,3,2,3,2,26639.08,19918.02,15108.19,15108.19
1702560624,1,17001,3,3,1,77,1,5,4,2,1,4,2,35910.78,10844.25,10106.55,9737.7
1702560801,1,17001,3,3,2,63,5,5,5,5,3,5,3,23019.9,11586.87,10327.86,10327.86
1702560803,1,17001,3,2,1,58,8,3,3,3,3,1,1,73015.91,67401.63,0,0
1702560804,1,17001,3,3,2,87,3,6,4,3,3,5,3,45068.81,32793.41,17336.05,16401.63
1702560805,1,17001,3,3,2,40,7,5,4,4,2,3,2,17094.33,14694.33,13882.86,11311.46
1702560806,1,17001,3,2,1,57,6,3,3,3,2,3,2,24239.54,16677.04,0,0
1702632803,1,17004,3,2,2,35,6,2,1,1,1,2,1,15909.8,10278.67,7327.86,7081.96
1702632804,1,17004,3,2,1,45,4,4,2,2,2,3,2,21349.15,19342.6,15727.86,15727.86
1702632806,1,17004,3,3,2,87,3,4,4,3,1,3,1,23999.35,16672.12,11508.19,11508.19
1702637401,1,17004,3,2,1,58,8,5,2,2,2,2,2,73681.06,69554.34,23478.26,23478.26
1702637402,1,17004,3,3,1,53,1,7,4,4,4,4,4,56510.78,46286.39,15016.29,11739.12
1702637403,1,17004,3,3,1,80,3,3,2,1,1,3,1,19724.59,7936.12,7936.12,7728.25
1702637404,1,17004,3,2,1,75,3,4,4,3,2,4,2,33823.68,23416.66,23416.66,14673.9
1702637405,1,17004,3,2,1,40,4,5,5,5,4,4,4,24542.32,17129.32,15456.51,15456.51
1702637406,1,17004,3,2,1,32,4,6,4,4,4,6,4,44476.55,38739.09,38054.32,32771.72
1702641001,1,17004,3,2,1,37,6,6,2,2,2,2,2,29758.05,22499.99,22499.99,22499.99
1702641003,1,17004,3,2,1,57,4,2,2,2,2,2,2,21130.42,21130.42,21130.42,18195.64
1702641004,1,17004,3,2,1,59,5,2,2,2,1,2,1,8680.94,14.67,0,0
1702641005,1,17004,3,2,1,71,7,2,2,1,2,2,2,13160.53,9871.61,2230.43,2230.43
1702641006,1,17004,3,2,1,53,6,3,3,3,2,2,2,20126.18,13646.73,13597.82,12913.04
1702717401,1,17007,3,3,1,27,9,2,2,2,2,2,2,45232.32,36427.98,29641.3,23478.26
1702717402,1,17007,3,2,2,47,11,4,4,4,2,4,2,122379.2,100782.07,53532.09,43728.26
1702717403,1,17007,3,2,2,41,8,3,3,3,2,3,2,55319.23,31351.85,28906.2,25434.78
1702717404,1,17007,3,2,2,50,7,2,2,2,2,2,2,33248.19,18782.56,18782.56,16630.42
1702717405,1,17007,3,2,1,29,10,2,2,2,2,2,2,78220.27,65487.56,65487.56,61630.42
1702725002,1,17007,3,3,2,55,10,6,5,5,4,5,4,63459.09,55516.25,39179.31,38543.45
1702725003,1,17007,3,3,2,62,10,2,2,1,0,2,0,50477.6,0,0,0
1702725004,1,17007,3,2,2,44,6,3,3,3,2,3,2,53497.04,43286.84,43286.84,33847.81
1702725005,1,17007,3,1,2,62,10,1,1,1,0,1,0,44228.85,0,0,0
1702737701,1,17007,3,3,1,42,10,7,6,4,1,4,1,491252.43,292244.25,292244.25,265573.77
1702737703,1,17007,3,2,1,49,8,3,2,2,2,2,2,119911.44,119911.44,119911.44,94426.22
1702737704,1,17007,3,2,2,57,8,2,2,2,2,2,2,41409.83,0,0,0
1702737706,1,17007,3,2,1,57,10,2,2,2,1,1,1,315491.8,0,0,0
1702751401,1,17008,3,3,1,40,4,7,5,5,3,4,3,45283.24,33200.16,32500.23,30961.94
1702751403,1,17008,3,2,1,73,6,2,2,0,1,2,1,35054.48,0,0,0
1702751404,1,17008,3,2,2,75,1,2,2,1,0,1,0,9007.56,0,0,0
1702751405,1,17008,3,1,2,65,3,1,1,0,0,1,0,9452.13,0,0,0
1702785204,1,17008,3,1,1,30,11,1,1,1,1,1,1,88376.17,75900.62,75900.62,59668.5
1702785206,1,17008,3,1,1,64,10,1,1,1,0,1,0,51735.95,0,0,0
1702828602,1,17011,3,2,2,27,6,4,1,1,1,1,1,25819.66,23459.01,23459.01,15639.34
1702828603,1,17011,3,2,1,48,8,4,4,4,3,3,3,56365.54,51865.54,51762.27,48688.51
1702828606,1,17011,3,2,2,48,6,3,3,3,2,2,2,55662.28,50262.28,50262.28,48393.44
1702832001,1,17011,3,3,2,28,5,4,2,2,2,2,2,20298.9,20298.9,20298.9,20298.9
1702832002,1,17011,3,3,1,62,4,10,7,7,5,6,5,102668.29,91565.15,91565.15,85010.84
1702832004,1,17011,3,2,2,61,3,5,5,5,4,3,3,98779.29,98290.72,53070.63,44021.73
1702832005,1,17011,3,2,2,45,4,3,3,3,1,1,1,25132.89,23975.75,23975.75,17804.34
1702832006,1,17011,3,2,1,45,4,4,2,2,1,1,1,19775.68,13969.23,13969.23,13499.99
1702849601,1,17011,3,3,2,63,3,4,4,4,2,2,2,28293.41,23793.41,21934.4,19967.19
1702849601,2,17011,3,2,1,39,6,4,2,2,1,1,1,22652.27,22652.27,22652.27,20655.73
1702849602,1,17011,3,2,1,58,8,6,6,6,4,5,4,29961.08,23847.52,23232.77,23232.77
1702849603,1,17011,3,3,1,60,6,11,8,8,7,7,7,125951.63,103131.97,90290.99,73573.74
1702849606,1,17011,3,2,1,26,4,3,2,2,1,1,1,25008.18,25008.18,25008.18,20459.01
1702851701,1,17011,3,2,1,30,7,3,2,2,2,2,2,22622.94,22622.94,22622.94,22278.68
1702851702,1,17011,3,2,1,32,6,4,2,2,2,2,2,54491.78,49991.78,35827.85,29508.19
1702851703,1,17011,3,3,1,56,3,7,6,6,4,4,4,76514.71,71114.71,71114.71,69885.21
1702851704,1,17011,3,3,1,60,3,5,4,4,2,3,2,25057.36,23557.36,17655.73,17655.73
1702851705,1,17011,3,2,1,41,4,3,2,2,2,2,2,32466.36,30366.36,29186.04,26085.24
1702851706,1,17011,3,3,1,60,4,5,4,4,2,4,2,40588.5,30875.39,0,0
1702856201,1,17011,3,1,2,67,1,1,1,0,0,1,0,17938.71,0,0,0
1702856203,1,17011,3,3,1,64,4,4,4,4,3,3,3,54052.72,49697.89,0,0
1702856204,1,17011,3,2,1,38,4,6,5,5,3,6,3,42424.1,32076.77,32076.77,31952.47
1702856205,1,17011,3,3,2,70,4,3,3,1,2,3,2,33880.47,17632.04,14320.44,14320.44
1702856206,1,17011,3,2,1,46,3,3,3,3,2,3,2,34379.95,28491.7,28491.7,27745.85
1702932207,1,17012,3,3,2,63,3,5,3,3,1,3,1,25000.61,15597.61,14081.05,11809.39
1702932208,1,17012,3,2,1,64,3,3,3,3,2,3,2,24818.95,9944.74,9944.74,9944.74
1702932209,1,17012,3,3,1,43,6,7,5,5,3,7,3,52245.56,40698.87,40226.5,34607.73
1702932210,1,17012,3,2,1,29,6,3,2,2,2,3,2,34795.03,17077.82,5591.64,3281.76
1702932211,1,17012,3,2,1,41,6,3,2,2,2,2,2,36624.1,19392.25,19392.25,19392.25
1702932212,1,17012,3,2,1,60,7,2,2,2,1,1,1,15096.88,7050.82,3470.71,3470.71
1702932320,1,17012,3,1,2,66,1,1,1,0,1,1,1,9064.49,3876.35,3876.35,3815.21
1702932321,1,17012,3,1,2,77,3,1,1,0,0,1,0,6696.89,0,0,0
1702932322,1,17012,3,2,1,40,4,4,4,4,2,4,2,35600.85,24260.84,22353.24,21619.55
1702932323,1,17012,3,3,1,43,3,5,5,5,5,5,5,152118.73,140209.21,140209.21,131649.43
1702932323,2,17012,3,2,1,18,6,2,2,2,1,1,1,18142.52,16728.25,7826.08,0
1702932513,1,17012,3,1,2,52,8,1,1,1,1,1,1,20633.07,3316.3,0,0
1702932514,1,17012,3,2,1,23,8,3,2,2,1,2,1,15794,13910.86,13910.86,13910.86
1702932515,1,17012,3,1,2,92,1,1,1,0,0,1,0,9661.07,0,0,0
1702932516,1,17012,3,3,2,66,4,5,3,1,2,4,2,34429.37,25190.2,25190.2,24945.64
1702932517,1,17012,3,2,1,47,6,5,5,5,3,4,3,58918.4,39668.46,39668.46,39668.46
1702932701,1,17012,3,2,1,19,6,3,2,2,1,1,1,25073.17,19180.32,19180.32,19180.32
1702932702,1,17012,3,2,1,53,4,2,2,2,2,2,2,42441.12,24767.21,16622.95,16622.95
1702932704,1,17012,3,2,1,26,6,4,2,2,1,1,1,19770.48,16770.48,14065.57,14065.57
1702932705,1,17012,3,2,1,43,6,3,2,2,1,1,1,37931.38,16278.68,16278.68,15344.26
1702988019,1,17013,3,2,2,50,6,2,2,2,1,2,1,27270.27,9156.52,9156.52,9156.52
1702988020,1,17013,3,3,2,53,1,7,4,4,3,3,3,12877.65,4480.42,3502.16,3502.16
1702988021,1,17013,3,2,2,48,6,2,2,2,2,2,2,12773.86,9870.64,6104.34,6104.34
1702988022,1,17013,3,2,1,32,8,3,2,2,2,2,2,58001.1,40382.6,22304.34,22304.34
1702988023,1,17013,3,3,1,32,6,8,5,5,2,3,2,44277.32,37271.72,17510.86,17510.86
1702988024,1,17013,3,4,1,74,1,7,7,6,5,7,5,58161.22,51921.16,34703.78,34581.5
1702988413,1,17013,3,2,1,40,8,5,4,4,4,1,1,539608.3,24455.54,0,0
1702988414,1,17013,3,3,1,42,6,2,2,2,2,2,2,33424.95,30521.73,30521.73,30521.73
1702988415,1,17013,3,2,1,30,8,4,2,2,2,2,2,27605.87,19956.51,19956.51,19956.51
1702988416,1,17013,3,2,1,60,6,5,5,5,3,4,3,33183.03,24857.57,24857.57,24427.15
1702988417,1,17013,3,2,1,29,6,3,2,2,1,3,1,17201.59,12717.39,12717.39,12717.39
1702988418,1,17013,3,3,2,74,1,4,4,3,3,4,3,80749.93,67215.24,61923.83,40499.97
1702988807,1,17013,3,1,2,83,3,1,1,0,0,1,0,12608.3,0,0,0
1702988808,1,17013,3,2,1,61,4,2,2,2,0,2,0,11442.81,0,0,0
1702988809,1,17013,3,1,2,57,4,1,1,1,1,1,1,9255.73,6255.73,0,0
1702988812,1,17013,3,2,2,40,6,2,1,1,1,1,1,18368.84,13868.84,13868.84,12196.72
1702988901,1,17013,3,1,2,76,1,1,1,0,0,1,0,13105.64,0,0,0
1702988902,1,17013,3,2,1,46,4,4,4,4,2,2,2,17021.73,17021.73,17021.73,16043.47
1702988903,1,17013,3,3,1,45,6,2,2,2,2,2,2,35203.17,29396.72,29396.72,28173.9
1702988904,1,17013,3,1,1,65,10,1,1,0,1,1,1,66556.44,0,0,0
1702988906,1,17013,3,2,1,42,9,4,4,4,1,1,1,46404.27,40597.82,40597.82,35217.39
1703066019,1,17017,3,1,1,65,8,1,1,0,0,1,0,11811.37,0,0,0
1703066020,1,17017,3,2,1,67,4,3,3,2,0,3,0,21874.47,0,0,0
1703066021,1,17017,3,2,1,77,1,2,2,0,0,2,0,14160.27,0,0,0
1703066022,1,17017,3,2,1,46,7,4,4,4,1,4,1,33979.05,27176.05,27176.05,22891.3
1703066023,1,17017,3,2,1,52,6,3,3,3,2,1,1,27442.89,24539.67,2934.78,2934.78
1703066024,1,17017,3,1,1,54,6,1,1,1,0,1,0,16085.89,6814.21,6814.21,0
1703066413,1,17017,3,2,1,42,4,4,3,3,2,2,2,26381.47,23478.25,23478.25,23478.25
1703066414,1,17017,3,1,1,52,8,1,1,1,1,1,1,25484.25,22581.03,22581.03,18489.12
1703066416,1,17017,3,3,2,59,4,3,2,2,2,3,2,26021.72,25777.16,25777.16,25532.6
1703066417,1,17017,3,2,1,42,6,4,4,4,1,2,1,31060.24,23541.84,0,0
1703066418,1,17017,3,3,1,66,3,4,3,2,3,4,3,22345.03,17794.55,14771.73,14771.73
1703066807,1,17017,3,3,2,53,4,3,1,1,0,1,0,18344.26,0,0,0
1703066808,1,17017,3,1,2,70,2,1,1,0,1,1,1,18345.41,4308.19,0,0
1703066809,1,17017,3,2,1,61,3,2,2,2,2,2,2,29016.39,25416.39,0,0
1703066811,1,17017,3,3,1,53,11,7,5,5,3,3,3,93733.89,87049.13,87049.13,82622.93
1703066812,1,17017,3,2,1,36,6,5,2,2,1,1,1,29284.72,24393.43,24393.43,23016.39
1703066901,1,17017,3,1,1,46,10,1,1,1,1,1,1,37388.49,30130.43,30130.43,30130.43
1703066902,1,17017,3,2,1,43,6,3,3,3,2,3,2,68589.82,44516.73,0,0
1703066903,1,17017,3,1,2,89,6,1,1,0,0,1,0,31670.4,0,0,0
1703066904,1,17017,3,2,1,67,10,2,2,1,1,2,1,78008.39,5869.56,5869.56,5869.56
1703066905,1,17017,3,2,1,56,5,6,6,6,5,5,5,68904.26,63097.81,63097.81,61630.42
1703066906,1,17017,3,2,1,81,3,2,2,0,0,2,0,20480.35,0,0,0
1703068213,1,17017,3,3,1,57,5,5,3,3,2,3,2,17462.58,13825.68,2386.74,2386.74
1703068215,1,17017,3,3,1,79,3,6,4,2,2,5,2,50473.91,31107.16,31107.16,30828.72
1703068216,1,17017,3,3,2,61,3,2,2,2,2,2,2,19445.19,12381.21,6265.19,6265.19
1703068217,1,17017,3,2,2,41,6,3,3,3,1,3,1,33363.87,7135.35,7135.35,7135.35
1703068218,1,17017,3,2,1,56,1,2,2,2,1,1,1,7278.91,4375.69,4375.69,4375.69
1703068520,1,17017,3,3,2,72,1,5,4,3,2,3,2,21609.75,1711.95,1711.95,1711.95
1703068521,1,17017,3,2,1,38,6,2,2,2,2,2,2,43616.2,36342.38,36342.38,34630.43
1703068522,1,17017,3,2,2,48,5,2,2,2,1,2,1,28860.25,17168.47,17168.47,17168.47
1703068523,1,17017,3,2,1,55,6,2,2,2,2,2,2,51947.73,34528.38,34528.38,28369.56
1703068524,1,17017,3,2,1,37,6,4,4,4,2,3,2,36621.62,18538.02,18538.02,18391.29
1703068601,1,17017,3,2,2,82,1,2,2,1,1,2,1,14495.72,2133.35,1051.39,344.26
1703068603,1,17017,3,3,1,67,3,9,5,3,4,6,4,65631.08,58450.77,53729.46,51344.22
1703068604,1,17017,3,3,1,39,7,5,3,3,2,3,2,34560.47,22622.94,22622.94,21639.34
1703068605,1,17017,3,3,2,68,1,3,3,2,1,3,1,7972.11,3811.46,1672.13,1672.13
1703068606,1,17017,3,2,1,64,4,3,3,3,2,2,2,19131.14,13131.14,5409.83,5409.83
1703068707,1,17017,3,1,1,73,6,1,1,0,0,1,0,43698.42,0,0,0
1703068708,1,17017,3,4,1,53,10,3,3,1,0,1,0,56163.93,0,0,0
1703068709,1,17017,3,3,2,48,7,2,2,2,1,2,1,87440.86,16868.85,16868.85,16524.59
1703068710,1,17017,3,2,2,44,7,4,4,4,3,4,3,30177.07,23444.24,15132.77,15132.77
1703068711,1,17017,3,3,1,52,5,5,4,4,4,5,4,37524.23,29016.31,18388.45,8950.81
1703068712,1,17017,3,3,2,75,4,6,5,4,2,4,2,39875.39,0,0,0
1703071014,1,17018,3,2,2,27,6,3,1,1,1,1,1,22052.95,578.56,578.56,0
1703071015,1,17018,3,2,1,25,6,3,2,2,2,2,1,21478.14,15260.86,15260.86,15260.86
1703071016,1,17018,3,2,1,36,3,5,5,5,3,4,3,58680.36,55181.53,32300.01,28369.55
1703071017,1,17018,3,2,1,33,10,4,2,2,2,2,2,46777.51,40597.81,40597.81,35217.38
1703071018,1,17018,3,2,1,52,1,2,2,2,1,2,1,15678.76,5579.01,0,0
1703071407,1,17018,3,3,1,76,3,5,5,3,2,4,2,10478.49,5033.14,2113.04,2113.04
1703071408,1,17018,3,2,1,33,4,4,2,2,2,2,2,30741.05,28418.47,18489.13,18489.13
1703071409,1,17018,3,2,1,37,4,5,5,5,3,5,3,42053.67,36921.05,26147.47,23576.07
1703071410,1,17018,3,2,1,37,3,4,3,3,1,4,1,17319.44,10222.82,8266.3,8266.3
1703071411,1,17018,3,2,1,28,6,3,2,2,1,1,1,10637.79,8315.21,4402.17,4402.17
1703071412,1,17018,3,2,1,33,3,3,2,2,2,3,2,38423.11,33362.14,33362.14,30546.18
1703071619,1,17018,3,2,1,46,4,4,4,4,2,3,2,22254.07,15393.43,7770.48,7770.48
1703071620,1,17018,3,2,2,34,6,4,2,2,1,4,1,3909.82,786.88,786.88,786.88
1703071621,1,17018,3,3,1,65,3,4,4,3,3,3,3,25905.72,25155.72,19121.3,19121.3
1703071622,1,17018,3,2,1,28,6,4,2,2,1,1,1,16803.93,14163.93,14163.93,14163.93
1703071623,1,17018,3,2,1,35,6,4,2,2,2,4,2,15992.44,6874.42,3442.62,3442.62
1703071624,1,17018,3,1,2,41,3,1,1,1,1,1,1,10861.07,2950.81,2950.81,2950.81
1703071801,1,17018,3,2,1,64,4,4,4,4,3,3,3,29433.43,26433.43,25081.96,24959.01
1703071802,1,17018,3,2,2,55,1,4,4,4,1,1,1,12845.9,11345.9,0,0
1703071803,1,17018,3,2,1,79,1,3,3,1,1,3,1,27015.94,21887.3,21887.3,17901.63
1703071804,1,17018,3,2,1,67,3,4,4,2,3,2,2,37948.68,36448.68,23698.2,18796.72
1703071805,1,17018,3,3,2,67,3,4,3,2,3,3,3,124921.94,120741.62,0,0
1703071806,1,17018,3,3,1,67,1,6,5,4,3,3,3,22588.5,19377.03,17901.63,17901.63
1703085213,1,17019,3,3,1,69,6,4,4,1,2,2,2,66558.91,45348.05,41767.94,26850.82
1703085214,1,17019,3,2,1,32,4,5,4,4,2,4,2,28502.27,19690.6,7756.9,7756.9
1703085215,1,17019,3,2,1,28,4,5,2,2,2,4,2,27713.61,21580.1,21381.21,21381.21
1703085216,1,17019,3,3,1,51,8,5,5,5,4,4,4,43689.1,37118.77,37118.77,36994.47
1703085217,1,17019,3,3,1,54,1,5,4,4,3,3,3,35844.02,17232.25,6444.19,6444.19
1703085218,1,17019,3,2,1,58,6,4,4,4,4,2,2,14196.21,11097.34,0,0
1703085519,1,17019,3,2,1,49,6,2,2,2,1,2,1,35987.98,26413.04,26413.04,26413.04
1703085520,1,17019,3,2,1,38,6,6,3,3,2,2,2,38089.05,32282.6,32282.6,32282.6
1703085521,1,17019,3,3,2,47,3,6,4,4,4,4,3,22199.08,18992.92,12678.26,12678.26
1703085522,1,17019,3,2,2,40,6,4,2,2,1,2,1,13073.46,9146.73,0,0
1703085523,1,17019,3,3,1,24,6,4,3,3,2,3,2,41192.31,23233.68,23233.68,22010.86
1703085524,1,17019,3,3,1,72,3,6,4,3,2,3,2,43390.26,27733.69,9391.3,9391.3
1703085601,1,17019,3,2,1,60,3,2,2,2,1,2,1,21934.41,15934.41,14704.91,14704.91
1703085602,1,17019,3,3,1,65,4,9,6,5,5,5,5,159191.18,31425.23,30737.69,30737.69
1703085603,1,17019,3,2,2,86,4,2,2,1,0,1,0,16756.69,0,0,0
1703085604,1,17019,3,3,2,55,6,6,4,4,2,3,2,22902.45,16372.12,15486.88,15486.88
1703085605,1,17019,3,2,1,42,5,5,4,4,3,5,3,30766.11,22799.98,22799.98,22268.84
1703085606,1,17019,3,2,2,64,1,3,3,3,2,3,2,26439.33,23016.38,23016.38,23016.38
1703085708,1,17019,3,2,1,69,3,2,2,1,1,1,1,13114.27,11699.99,11699.99,11699.99
1703085709,1,17019,3,3,1,36,6,6,4,3,2,6,2,26221.93,12147.54,12147.54,12147.54
1703085710,1,17019,3,2,1,56,3,3,3,3,1,2,1,14585.63,11508.19,11508.19,11508.19
1703085711,1,17019,3,2,1,42,4,6,4,4,1,5,1,25911.68,15299.99,15299.99,15299.99
1703085712,1,17019,3,1,1,29,4,1,1,1,1,1,1,39460.8,9206.55,9206.55,9206.55
1703109302,1,17020,3,1,2,71,6,1,1,0,0,1,0,64185.03,0,0,0
1703109303,1,17020,3,2,2,55,10,2,2,2,1,1,1,54500.52,9391.3,9391.3,9391.3
1703109304,1,17020,3,3,2,57,6,3,3,2,1,2,1,42631.33,26413.04,26413.04,23478.26
1703109305,1,17020,3,3,1,31,6,7,5,4,4,5,4,62119.53,40108.67,24260.85,23771.72
